922	4.58288044309e-09
923	4.5715958054e-09
924	4.56033895439e-09
925	4.54910982165e-09
926	4.53790833892e-09
927	4.52673443812e-09
928	4.51558805133e-09
929	4.5044691108e-09
930	4.49337754894e-09
931	4.48231329836e-09
932	4.47127629178e-09
933	4.46026646214e-09
934	4.44928374251e-09
935	4.43832806613e-09
936	4.42739936642e-09
937	4.41649757696e-09
938	4.40562263147e-09
939	4.39477446386e-09
940	4.38395300819e-09
941	4.37315819869e-09
942	4.36238996975e-09
943	4.35164825591e-09
944	4.34093299189e-09
945	4.33024411256e-09
946	4.31958155296e-09
947	4.30894524826e-09
948	4.29833513382e-09
949	4.28775114516e-09
950	4.27719321794e-09
951	4.266661288e-09
952	4.2561552913e-09
953	4.24567516401e-09
954	4.23522084242e-09
955	4.22479226299e-09
956	4.21438936233e-09
957	4.20401207721e-09
958	4.19366034455e-09
959	4.18333410145e-09
960	4.17303328513e-09
961	4.16275783299e-09
962	4.15250768256e-09
963	4.14228277155e-09
964	4.13208303781e-09
965	4.12190841935e-09
966	4.11175885431e-09
967	4.10163428102e-09
968	4.09153463794e-09
969	4.08145986367e-09
970	4.07140989697e-09
971	4.06138467678e-09
972	4.05138414215e-09
973	4.04140823229e-09
974	4.03145688658e-09
975	4.02153004452e-09
976	4.01162764579e-09
977	4.00174963019e-09
978	3.99189593768e-09
979	3.98206650837e-09
980	3.97226128252e-09
981	3.96248020053e-09
982	3.95272320294e-09
983	3.94299023046e-09
984	3.93328122393e-09
985	3.92359612434e-09
986	3.9139348728e-09
987	3.90429741062e-09
988	3.8946836792e-09
989	3.88509362012e-09
990	3.87552717508e-09
991	3.86598428593e-09
992	3.85646489469e-09
993	3.84696894348e-09
994	3.83749637458e-09
995	3.82804713043e-09
996	3.81862115359e-09
997	3.80921838677e-09
998	3.79983877281e-09
999	3.79048225471e-09
1000	3.7811487756e-09
1001	3.77183827874e-09
1002	3.76255070754e-09
1003	3.75328600556e-09
1004	3.74404411648e-09
1005	3.73482498414e-09
1006	3.72562855248e-09
1007	3.71645476563e-09
1008	3.70730356781e-09
1009	3.69817490341e-09
1010	3.68906871693e-09
1011	3.67998495305e-09
1012	3.67092355653e-09
1013	3.6618844723e-09
1014	3.65286764543e-09
1015	3.64387302111e-09
1016	3.63490054467e-09
1017	3.62595016156e-09
1018	3.6170218174e-09
1019	3.60811545791e-09
1020	3.59923102897e-09
1021	3.59036847656e-09
1022	3.58152774682e-09
1023	3.57270878601e-09
1024	3.56391154054e-09
1025	3.55513595694e-09
1026	3.54638198186e-09
1027	3.53764956209e-09
1028	3.52893864456e-09
1029	3.52024917633e-09
1030	3.51158110458e-09
1031	3.50293437661e-09
1032	3.49430893989e-09
1033	3.48570474197e-09
1034	3.47712173057e-09
1035	3.46855985351e-09
1036	3.46001905876e-09
1037	3.4514992944e-09
1038	3.44300050864e-09
1039	3.43452264984e-09
1040	3.42606566646e-09
1041	3.41762950711e-09
1042	3.40921412049e-09
1043	3.40081945547e-09
1044	3.39244546102e-09
1045	3.38409208624e-09
1046	3.37575928036e-09
1047	3.36744699274e-09
1048	3.35915517284e-09
1049	3.35088377027e-09
1050	3.34263273476e-09
1051	3.33440201616e-09
1052	3.32619156443e-09
1053	3.31800132967e-09
1054	3.30983126211e-09
1055	3.30168131208e-09
1056	3.29355143005e-09
1057	3.2854415666e-09
1058	3.27735167244e-09
1059	3.2692816984e-09
1060	3.26123159543e-09
1061	3.2532013146e-09
1062	3.2451908071e-09
1063	3.23720002425e-09
1064	3.22922891746e-09
1065	3.2212774383e-09
1066	3.21334553843e-09
1067	3.20543316964e-09
1068	3.19754028385e-09
1069	3.18966683307e-09
1070	3.18181276945e-09
1071	3.17397804526e-09
1072	3.16616261286e-09
1073	3.15836642477e-09
1074	3.15058943359e-09
1075	3.14283159205e-09
1076	3.13509285301e-09
1077	3.12737316941e-09
1078	3.11967249435e-09
1079	3.11199078102e-09
1080	3.10432798272e-09
1081	3.09668405289e-09
1082	3.08905894505e-09
1083	3.08145261287e-09
1084	3.07386501012e-09
1085	3.06629609066e-09
1086	3.05874580851e-09
1087	3.05121411776e-09
